[2026-07-04T15:10:42.866+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T15:11:33.096+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711062733.parquet -> /tmp/minio_downloads/reviews_190711062733.parquet
[2026-07-04T15:11:33.113+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711193224.parquet -> /tmp/minio_downloads/reviews_190711193224.parquet
[2026-07-04T15:11:33.129+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711305012.parquet -> /tmp/minio_downloads/reviews_190711305012.parquet
[2026-07-04T15:11:33.145+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711406386.parquet -> /tmp/minio_downloads/reviews_190711406386.parquet
[2026-07-04T15:11:33.160+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711508293.parquet -> /tmp/minio_downloads/reviews_190711508293.parquet
[2026-07-04T15:11:33.176+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711600102.parquet -> /tmp/minio_downloads/reviews_190711600102.parquet
[2026-07-04T15:11:33.193+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711683265.parquet -> /tmp/minio_downloads/reviews_190711683265.parquet
[2026-07-04T15:11:33.209+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711774431.parquet -> /tmp/minio_downloads/reviews_190711774431.parquet
[2026-07-04T15:11:33.225+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711864014.parquet -> /tmp/minio_downloads/reviews_190711864014.parquet
[2026-07-04T15:11:33.240+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190711941343.parquet -> /tmp/minio_downloads/reviews_190711941343.parquet
[2026-07-04T15:11:33.256+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712016357.parquet -> /tmp/minio_downloads/reviews_190712016357.parquet
[2026-07-04T15:11:33.272+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712107388.parquet -> /tmp/minio_downloads/reviews_190712107388.parquet
[2026-07-04T15:11:33.287+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712212264.parquet -> /tmp/minio_downloads/reviews_190712212264.parquet
[2026-07-04T15:11:33.302+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712307059.parquet -> /tmp/minio_downloads/reviews_190712307059.parquet
[2026-07-04T15:11:33.319+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712445086.parquet -> /tmp/minio_downloads/reviews_190712445086.parquet
[2026-07-04T15:11:33.334+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712609876.parquet -> /tmp/minio_downloads/reviews_190712609876.parquet
[2026-07-04T15:11:33.350+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712714911.parquet -> /tmp/minio_downloads/reviews_190712714911.parquet
[2026-07-04T15:11:33.365+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712812986.parquet -> /tmp/minio_downloads/reviews_190712812986.parquet
[2026-07-04T15:11:33.380+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712890734.parquet -> /tmp/minio_downloads/reviews_190712890734.parquet
[2026-07-04T15:11:33.395+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190712975283.parquet -> /tmp/minio_downloads/reviews_190712975283.parquet
[2026-07-04T15:11:33.409+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713064637.parquet -> /tmp/minio_downloads/reviews_190713064637.parquet
[2026-07-04T15:11:33.425+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713170845.parquet -> /tmp/minio_downloads/reviews_190713170845.parquet
[2026-07-04T15:11:33.439+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713242233.parquet -> /tmp/minio_downloads/reviews_190713242233.parquet
[2026-07-04T15:11:33.458+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713309010.parquet -> /tmp/minio_downloads/reviews_190713309010.parquet
[2026-07-04T15:11:33.476+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713388586.parquet -> /tmp/minio_downloads/reviews_190713388586.parquet
[2026-07-04T15:11:33.496+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713477756.parquet -> /tmp/minio_downloads/reviews_190713477756.parquet
[2026-07-04T15:11:33.513+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713574845.parquet -> /tmp/minio_downloads/reviews_190713574845.parquet
[2026-07-04T15:11:33.531+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713656691.parquet -> /tmp/minio_downloads/reviews_190713656691.parquet
[2026-07-04T15:11:33.550+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713726248.parquet -> /tmp/minio_downloads/reviews_190713726248.parquet
[2026-07-04T15:11:33.567+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713785225.parquet -> /tmp/minio_downloads/reviews_190713785225.parquet
[2026-07-04T15:11:33.585+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713859212.parquet -> /tmp/minio_downloads/reviews_190713859212.parquet
[2026-07-04T15:11:33.603+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190713936903.parquet -> /tmp/minio_downloads/reviews_190713936903.parquet
[2026-07-04T15:11:33.621+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190714017518.parquet -> /tmp/minio_downloads/reviews_190714017518.parquet
[2026-07-04T15:11:33.637+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190714108703.parquet -> /tmp/minio_downloads/reviews_190714108703.parquet
[2026-07-04T15:11:33.654+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190714187625.parquet -> /tmp/minio_downloads/reviews_190714187625.parquet
[2026-07-04T15:11:33.670+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190714253122.parquet -> /tmp/minio_downloads/reviews_190714253122.parquet
[2026-07-04T15:11:33.687+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190714318828.parquet -> /tmp/minio_downloads/reviews_190714318828.parquet
[2026-07-04T15:11:33.703+0000] {logging_mixin.py:188} INFO - Downloaded reviews/date=2026-06-17/reviews_190714391924.parquet -> /tmp/minio_downloads/reviews_190714391924.parquet
[2026-07-04T15:11:34.928+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305143335.parquet -> /tmp/minio_downloads/sales_190305143335.parquet
[2026-07-04T15:11:34.944+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305260843.parquet -> /tmp/minio_downloads/sales_190305260843.parquet
[2026-07-04T15:11:34.963+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305374240.parquet -> /tmp/minio_downloads/sales_190305374240.parquet
[2026-07-04T15:11:34.981+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305481350.parquet -> /tmp/minio_downloads/sales_190305481350.parquet
[2026-07-04T15:11:34.997+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305627114.parquet -> /tmp/minio_downloads/sales_190305627114.parquet
[2026-07-04T15:11:35.015+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305758810.parquet -> /tmp/minio_downloads/sales_190305758810.parquet
[2026-07-04T15:11:35.032+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190305889437.parquet -> /tmp/minio_downloads/sales_190305889437.parquet
[2026-07-04T15:11:35.048+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306016762.parquet -> /tmp/minio_downloads/sales_190306016762.parquet
[2026-07-04T15:11:35.064+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306154439.parquet -> /tmp/minio_downloads/sales_190306154439.parquet
[2026-07-04T15:11:35.080+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306294524.parquet -> /tmp/minio_downloads/sales_190306294524.parquet
[2026-07-04T15:11:35.095+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306414633.parquet -> /tmp/minio_downloads/sales_190306414633.parquet
[2026-07-04T15:11:35.110+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306530922.parquet -> /tmp/minio_downloads/sales_190306530922.parquet
[2026-07-04T15:11:35.125+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306628560.parquet -> /tmp/minio_downloads/sales_190306628560.parquet
[2026-07-04T15:11:35.142+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306739308.parquet -> /tmp/minio_downloads/sales_190306739308.parquet
[2026-07-04T15:11:35.156+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306844170.parquet -> /tmp/minio_downloads/sales_190306844170.parquet
[2026-07-04T15:11:35.172+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190306939604.parquet -> /tmp/minio_downloads/sales_190306939604.parquet
[2026-07-04T15:11:35.187+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307058868.parquet -> /tmp/minio_downloads/sales_190307058868.parquet
[2026-07-04T15:11:35.203+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307162531.parquet -> /tmp/minio_downloads/sales_190307162531.parquet
[2026-07-04T15:11:35.218+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307260653.parquet -> /tmp/minio_downloads/sales_190307260653.parquet
[2026-07-04T15:11:35.233+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307351211.parquet -> /tmp/minio_downloads/sales_190307351211.parquet
[2026-07-04T15:11:35.249+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307459546.parquet -> /tmp/minio_downloads/sales_190307459546.parquet
[2026-07-04T15:11:35.264+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307556958.parquet -> /tmp/minio_downloads/sales_190307556958.parquet
[2026-07-04T15:11:35.279+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307659499.parquet -> /tmp/minio_downloads/sales_190307659499.parquet
[2026-07-04T15:11:35.294+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307754359.parquet -> /tmp/minio_downloads/sales_190307754359.parquet
[2026-07-04T15:11:35.309+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190307840483.parquet -> /tmp/minio_downloads/sales_190307840483.parquet
[2026-07-04T15:11:35.325+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308058347.parquet -> /tmp/minio_downloads/sales_190308058347.parquet
[2026-07-04T15:11:35.340+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308140507.parquet -> /tmp/minio_downloads/sales_190308140507.parquet
[2026-07-04T15:11:35.356+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308229547.parquet -> /tmp/minio_downloads/sales_190308229547.parquet
[2026-07-04T15:11:35.370+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308329539.parquet -> /tmp/minio_downloads/sales_190308329539.parquet
[2026-07-04T15:11:35.385+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308424218.parquet -> /tmp/minio_downloads/sales_190308424218.parquet
[2026-07-04T15:11:35.400+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308521380.parquet -> /tmp/minio_downloads/sales_190308521380.parquet
[2026-07-04T15:11:35.415+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308603761.parquet -> /tmp/minio_downloads/sales_190308603761.parquet
[2026-07-04T15:11:35.430+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308687847.parquet -> /tmp/minio_downloads/sales_190308687847.parquet
[2026-07-04T15:11:35.444+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308757233.parquet -> /tmp/minio_downloads/sales_190308757233.parquet
[2026-07-04T15:11:35.460+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308846641.parquet -> /tmp/minio_downloads/sales_190308846641.parquet
[2026-07-04T15:11:35.475+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190308929418.parquet -> /tmp/minio_downloads/sales_190308929418.parquet
[2026-07-04T15:11:35.490+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309039064.parquet -> /tmp/minio_downloads/sales_190309039064.parquet
[2026-07-04T15:11:35.505+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309126406.parquet -> /tmp/minio_downloads/sales_190309126406.parquet
[2026-07-04T15:11:35.520+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309207145.parquet -> /tmp/minio_downloads/sales_190309207145.parquet
[2026-07-04T15:11:35.535+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309294937.parquet -> /tmp/minio_downloads/sales_190309294937.parquet
[2026-07-04T15:11:35.550+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309378219.parquet -> /tmp/minio_downloads/sales_190309378219.parquet
[2026-07-04T15:11:35.564+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309467187.parquet -> /tmp/minio_downloads/sales_190309467187.parquet
[2026-07-04T15:11:35.578+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309597188.parquet -> /tmp/minio_downloads/sales_190309597188.parquet
[2026-07-04T15:11:35.593+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309717688.parquet -> /tmp/minio_downloads/sales_190309717688.parquet
[2026-07-04T15:11:35.608+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309812274.parquet -> /tmp/minio_downloads/sales_190309812274.parquet
[2026-07-04T15:11:35.623+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190309912736.parquet -> /tmp/minio_downloads/sales_190309912736.parquet
[2026-07-04T15:11:35.637+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310016321.parquet -> /tmp/minio_downloads/sales_190310016321.parquet
[2026-07-04T15:11:35.653+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310146767.parquet -> /tmp/minio_downloads/sales_190310146767.parquet
[2026-07-04T15:11:35.667+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310247142.parquet -> /tmp/minio_downloads/sales_190310247142.parquet
[2026-07-04T15:11:35.683+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310347055.parquet -> /tmp/minio_downloads/sales_190310347055.parquet
[2026-07-04T15:11:35.698+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310420069.parquet -> /tmp/minio_downloads/sales_190310420069.parquet
[2026-07-04T15:11:35.713+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310509414.parquet -> /tmp/minio_downloads/sales_190310509414.parquet
[2026-07-04T15:11:35.729+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310595964.parquet -> /tmp/minio_downloads/sales_190310595964.parquet
[2026-07-04T15:11:35.746+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310672153.parquet -> /tmp/minio_downloads/sales_190310672153.parquet
[2026-07-04T15:11:35.763+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310775859.parquet -> /tmp/minio_downloads/sales_190310775859.parquet
[2026-07-04T15:11:35.781+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310869434.parquet -> /tmp/minio_downloads/sales_190310869434.parquet
[2026-07-04T15:11:35.797+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190310944263.parquet -> /tmp/minio_downloads/sales_190310944263.parquet
[2026-07-04T15:11:35.815+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311022875.parquet -> /tmp/minio_downloads/sales_190311022875.parquet
[2026-07-04T15:11:35.831+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311108483.parquet -> /tmp/minio_downloads/sales_190311108483.parquet
[2026-07-04T15:11:35.849+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311186752.parquet -> /tmp/minio_downloads/sales_190311186752.parquet
[2026-07-04T15:11:35.867+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311270125.parquet -> /tmp/minio_downloads/sales_190311270125.parquet
[2026-07-04T15:11:35.883+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311372164.parquet -> /tmp/minio_downloads/sales_190311372164.parquet
[2026-07-04T15:11:35.899+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311455636.parquet -> /tmp/minio_downloads/sales_190311455636.parquet
[2026-07-04T15:11:35.915+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311534682.parquet -> /tmp/minio_downloads/sales_190311534682.parquet
[2026-07-04T15:11:35.933+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311616394.parquet -> /tmp/minio_downloads/sales_190311616394.parquet
[2026-07-04T15:11:35.949+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311692913.parquet -> /tmp/minio_downloads/sales_190311692913.parquet
[2026-07-04T15:11:35.965+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311777684.parquet -> /tmp/minio_downloads/sales_190311777684.parquet
[2026-07-04T15:11:35.980+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311865015.parquet -> /tmp/minio_downloads/sales_190311865015.parquet
[2026-07-04T15:11:35.995+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190311938755.parquet -> /tmp/minio_downloads/sales_190311938755.parquet
[2026-07-04T15:11:36.011+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312018528.parquet -> /tmp/minio_downloads/sales_190312018528.parquet
[2026-07-04T15:11:36.026+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312086958.parquet -> /tmp/minio_downloads/sales_190312086958.parquet
[2026-07-04T15:11:36.042+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312176944.parquet -> /tmp/minio_downloads/sales_190312176944.parquet
[2026-07-04T15:11:36.057+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312249240.parquet -> /tmp/minio_downloads/sales_190312249240.parquet
[2026-07-04T15:11:36.073+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312339112.parquet -> /tmp/minio_downloads/sales_190312339112.parquet
[2026-07-04T15:11:36.089+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312435109.parquet -> /tmp/minio_downloads/sales_190312435109.parquet
[2026-07-04T15:11:36.106+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312506045.parquet -> /tmp/minio_downloads/sales_190312506045.parquet
[2026-07-04T15:11:36.123+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312591034.parquet -> /tmp/minio_downloads/sales_190312591034.parquet
[2026-07-04T15:11:36.140+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312673186.parquet -> /tmp/minio_downloads/sales_190312673186.parquet
[2026-07-04T15:11:36.157+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312738939.parquet -> /tmp/minio_downloads/sales_190312738939.parquet
[2026-07-04T15:11:36.173+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312823880.parquet -> /tmp/minio_downloads/sales_190312823880.parquet
[2026-07-04T15:11:36.190+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312892449.parquet -> /tmp/minio_downloads/sales_190312892449.parquet
[2026-07-04T15:11:36.207+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190312967541.parquet -> /tmp/minio_downloads/sales_190312967541.parquet
[2026-07-04T15:11:36.223+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313052785.parquet -> /tmp/minio_downloads/sales_190313052785.parquet
[2026-07-04T15:11:36.241+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313138299.parquet -> /tmp/minio_downloads/sales_190313138299.parquet
[2026-07-04T15:11:36.259+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313202978.parquet -> /tmp/minio_downloads/sales_190313202978.parquet
[2026-07-04T15:11:36.277+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313283415.parquet -> /tmp/minio_downloads/sales_190313283415.parquet
[2026-07-04T15:11:36.297+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313351571.parquet -> /tmp/minio_downloads/sales_190313351571.parquet
[2026-07-04T15:11:36.314+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313428786.parquet -> /tmp/minio_downloads/sales_190313428786.parquet
[2026-07-04T15:11:36.331+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313522483.parquet -> /tmp/minio_downloads/sales_190313522483.parquet
[2026-07-04T15:11:36.349+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313600728.parquet -> /tmp/minio_downloads/sales_190313600728.parquet
[2026-07-04T15:11:36.366+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313676024.parquet -> /tmp/minio_downloads/sales_190313676024.parquet
[2026-07-04T15:11:36.384+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313744441.parquet -> /tmp/minio_downloads/sales_190313744441.parquet
[2026-07-04T15:11:36.401+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313810782.parquet -> /tmp/minio_downloads/sales_190313810782.parquet
[2026-07-04T15:11:36.417+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313881236.parquet -> /tmp/minio_downloads/sales_190313881236.parquet
[2026-07-04T15:11:36.434+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190313946368.parquet -> /tmp/minio_downloads/sales_190313946368.parquet
[2026-07-04T15:11:36.452+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314021408.parquet -> /tmp/minio_downloads/sales_190314021408.parquet
[2026-07-04T15:11:36.469+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314125907.parquet -> /tmp/minio_downloads/sales_190314125907.parquet
[2026-07-04T15:11:36.486+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314207932.parquet -> /tmp/minio_downloads/sales_190314207932.parquet
[2026-07-04T15:11:36.504+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314301229.parquet -> /tmp/minio_downloads/sales_190314301229.parquet
[2026-07-04T15:11:36.522+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314389779.parquet -> /tmp/minio_downloads/sales_190314389779.parquet
[2026-07-04T15:11:36.540+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314462159.parquet -> /tmp/minio_downloads/sales_190314462159.parquet
[2026-07-04T15:11:36.558+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314532825.parquet -> /tmp/minio_downloads/sales_190314532825.parquet
[2026-07-04T15:11:36.576+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314615313.parquet -> /tmp/minio_downloads/sales_190314615313.parquet
[2026-07-04T15:11:36.595+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314702621.parquet -> /tmp/minio_downloads/sales_190314702621.parquet
[2026-07-04T15:11:36.614+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314770467.parquet -> /tmp/minio_downloads/sales_190314770467.parquet
[2026-07-04T15:11:36.632+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314853350.parquet -> /tmp/minio_downloads/sales_190314853350.parquet
[2026-07-04T15:11:36.650+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314916603.parquet -> /tmp/minio_downloads/sales_190314916603.parquet
[2026-07-04T15:11:36.667+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190314994268.parquet -> /tmp/minio_downloads/sales_190314994268.parquet
[2026-07-04T15:11:36.687+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315062289.parquet -> /tmp/minio_downloads/sales_190315062289.parquet
[2026-07-04T15:11:36.706+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315134202.parquet -> /tmp/minio_downloads/sales_190315134202.parquet
[2026-07-04T15:11:36.724+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315222399.parquet -> /tmp/minio_downloads/sales_190315222399.parquet
[2026-07-04T15:11:36.743+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315305532.parquet -> /tmp/minio_downloads/sales_190315305532.parquet
[2026-07-04T15:11:36.760+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315384878.parquet -> /tmp/minio_downloads/sales_190315384878.parquet
[2026-07-04T15:11:36.778+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315448855.parquet -> /tmp/minio_downloads/sales_190315448855.parquet
[2026-07-04T15:11:36.795+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315525054.parquet -> /tmp/minio_downloads/sales_190315525054.parquet
[2026-07-04T15:11:36.813+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315598402.parquet -> /tmp/minio_downloads/sales_190315598402.parquet
[2026-07-04T15:11:36.831+0000] {logging_mixin.py:188} INFO - Downloaded sales/date=2026-06-17/sales_190315671119.parquet -> /tmp/minio_downloads/sales_190315671119.parquet
